datetime,NO2,PM10,PM25,M_T,M_SPED,M_DIR
2019-01-01 01:00:00,12.90039,26.0,20.4,5.0,3.0,274.6
2019-01-01 02:00:00,17.76195,15.6,11.4,4.7,3.2,273.8
2019-01-01 03:00:00,16.16169,19.7,12.8,5.1,4.0,295.7
2019-01-01 04:00:00,15.76853,17.2,13.8,4.9,3.6,308.7
2019-01-01 05:00:00,15.12059,14.6,13.0,4.2,3.0,316.9
2019-01-01 06:00:00,18.37068,17.9,12.8,5.1,3.2,319.2
2019-01-01 07:00:00,37.38651,13.3,13.2,5.5,3.7,321.3
2019-01-01 08:00:00,41.74267,14.9,9.3,6.1,3.8,311.1
2019-01-01 09:00:00,48.47354,19.2,16.5,6.6,3.8,305.1
2019-01-01 10:00:00,49.54057,19.6,16.5,7.0,4.3,303.0
2019-01-01 11:00:00,37.53073,16.7,12.6,7.3,4.4,297.0
2019-01-01 12:00:00,12.82904,9.0,7.2,7.7,4.1,295.2
2019-01-01 13:00:00,16.65382,10.8,9.1,7.9,3.8,293.5
2019-01-01 14:00:00,13.80636,5.4,6.1,8.0,3.2,285.4
2019-01-01 15:00:00,15.65581,9.0,8.7,8.2,2.9,285.7
2019-01-01 16:00:00,20.00092,11.7,10.0,8.4,2.8,330.7
2019-01-01 17:00:00,24.19663,13.9,11.5,8.4,3.9,6.6
2019-01-01 18:00:00,34.34184,18.8,15.6,8.0,4.2,16.8
2019-01-01 19:00:00,12.35137,12.6,8.5,6.3,2.9,29.4
2019-01-01 20:00:00,9.05364,16.6,9.0,4.9,1.9,36.6
2019-01-01 21:00:00,24.04983,18.1,10.4,3.9,2.6,40.0
2019-01-01 22:00:00,47.08978,17.2,9.4,3.3,3.3,55.6
2019-01-01 23:00:00,30.44419,18.0,11.4,2.9,3.3,54.7
2019-01-02 00:00:00,29.28387,15.4,11.6,2.1,3.4,50.9
2019-01-02 01:00:00,19.40814,11.9,10.3,2.3,2.9,63.6
2019-01-02 02:00:00,17.1602,9.2,6.8,1.7,3.1,74.1
2019-01-02 03:00:00,17.3621,8.1,4.3,1.4,3.2,69.2
2019-01-02 04:00:00,20.1681,8.3,7.3,1.1,3.3,74.6
2019-01-02 05:00:00,35.57597,11.6,6.3,0.6,2.9,72.1
2019-01-02 06:00:00,47.32248,12.2,7.1,0.2,2.7,69.0
2019-01-02 07:00:00,46.66364,15.6,11.8,-0.3,2.3,70.1
2019-01-02 08:00:00,48.04801,16.1,10.9,-0.7,2.0,69.7
2019-01-02 09:00:00,55.9462,20.7,14.8,-0.9,1.6,64.3
2019-01-02 10:00:00,63.52439,22.7,16.0,-0.6,1.4,63.7
2019-01-02 11:00:00,60.82919,24.9,17.5,0.4,1.9,58.1
2019-01-02 12:00:00,60.81188,25.9,18.1,1.0,1.5,63.7
2019-01-02 13:00:00,50.38207,22.1,15.3,1.4,1.2,56.6
2019-01-02 14:00:00,42.91637,20.1,13.0,1.7,1.1,40.4
2019-01-02 15:00:00,33.43719,13.9,10.0,1.5,1.0,9.3
2019-01-02 16:00:00,26.73461,12.8,6.9,0.9,1.2,14.9
2019-01-02 17:00:00,30.15876,15.4,9.2,0.5,1.5,45.5
2019-01-02 18:00:00,37.37041,15.7,12.3,0.0,1.9,64.9
2019-01-02 19:00:00,35.31673,17.7,14.3,-0.4,2.1,69.1
2019-01-02 20:00:00,28.81528,13.6,9.1,-0.7,2.1,73.4
2019-01-02 21:00:00,13.80379,13.4,9.2,-0.9,2.3,83.7
2019-01-02 22:00:00,10.75647,11.4,7.9,-1.1,2.2,96.2
2019-01-02 23:00:00,19.73701,14.5,10.1,-1.3,1.9,110.7
2019-01-03 00:00:00,11.44643,15.0,13.1,-1.5,1.9,119.6
2019-01-03 01:00:00,4.89322,13.1,10.4,-0.9,1.3,100.9
2019-01-03 02:00:00,12.71467,13.3,11.3,-1.4,1.4,124.0
2019-01-03 03:00:00,10.1556,12.6,12.2,-1.9,1.8,141.7
2019-01-03 04:00:00,6.28157,10.9,9.0,-2.2,2.1,139.6
2019-01-03 05:00:00,5.34673,10.6,6.6,-2.5,1.9,131.3
2019-01-03 06:00:00,13.86825,10.6,8.4,-2.7,1.9,134.5
2019-01-03 07:00:00,11.12671,12.1,9.1,-2.9,1.9,135.8
2019-01-03 08:00:00,17.18476,12.7,11.0,-3.0,1.7,138.1
2019-01-03 09:00:00,19.86079,13.9,10.9,-3.1,1.9,133.8
2019-01-03 10:00:00,33.87525,16.0,10.3,-2.3,1.9,131.1
2019-01-03 11:00:00,25.81763,17.3,12.5,-1.3,2.0,132.1
2019-01-03 12:00:00,20.05142,14.2,11.2,-0.5,1.8,129.7
2019-01-03 13:00:00,18.31276,13.6,11.1,0.1,1.3,128.2
2019-01-03 14:00:00,13.54549,14.8,10.9,0.4,1.2,121.1
2019-01-03 15:00:00,14.35072,13.9,10.9,0.2,0.9,126.3
2019-01-03 16:00:00,23.34852,14.4,9.7,-0.6,0.6,110.0
2019-01-03 17:00:00,32.95615,14.3,12.3,-1.0,1.0,88.5
2019-01-03 18:00:00,34.69903,15.1,13.1,-1.4,1.5,87.3
2019-01-03 19:00:00,48.79811,21.6,16.7,-1.8,1.7,93.4
2019-01-03 20:00:00,37.42792,16.0,12.4,-2.0,2.0,112.0
2019-01-03 21:00:00,25.64584,18.7,15.3,-2.1,2.4,125.1
2019-01-03 22:00:00,37.69867,20.6,17.1,-2.3,2.2,144.8
2019-01-03 23:00:00,61.61766,26.5,22.7,-2.5,2.3,145.5
2019-01-04 00:00:00,57.70905,34.6,29.4,-2.7,2.1,150.6
2019-01-04 01:00:00,61.32326,30.4,28.1,-1.7,1.3,95.1
2019-01-04 02:00:00,66.83643,27.1,26.0,-2.3,1.6,108.9
2019-01-04 03:00:00,60.54219,25.6,23.2,-2.7,1.5,113.9
2019-01-04 04:00:00,53.71703,26.2,24.0,-3.0,1.4,137.5
2019-01-04 05:00:00,49.12592,28.3,25.5,-3.2,1.6,132.7
2019-01-04 06:00:00,43.73967,28.6,25.3,-3.3,1.3,131.4
2019-01-04 07:00:00,46.76815,30.2,27.4,-3.4,1.5,140.1
2019-01-04 08:00:00,49.25559,27.2,25.7,-3.5,1.3,137.5
2019-01-04 09:00:00,,,25.9,-3.5,1.6,155.5
2019-01-04 10:00:00,,,25.9,-3.0,1.3,163.8
2019-01-04 11:00:00,,,,-2.2,0.7,163.8
2019-01-04 12:00:00,,,,-0.9,0.3,204.2
2019-01-04 13:00:00,49.02415,,,-0.3,0.4,244.0
2019-01-04 14:00:00,47.09225,,,-0.1,0.4,260.3
2019-01-04 15:00:00,47.72141,,,-0.2,0.4,271.3
2019-01-04 16:00:00,37.63715,,,-0.9,0.8,240.4
2019-01-04 17:00:00,55.8912,,,-1.3,1.7,235.8
2019-01-04 18:00:00,70.0052,,,-1.6,1.9,238.1
2019-01-04 19:00:00,74.77381,,,-1.5,1.9,251.4
2019-01-04 20:00:00,86.64427,,,-1.4,1.9,268.4
2019-01-04 21:00:00,95.9448,,,-1.8,0.9,293.3
2019-01-04 22:00:00,94.15185,,,-3.0,0.0,339.3
2019-01-04 23:00:00,79.42361,,,-3.2,0.1,154.6
2019-01-05 00:00:00,63.87136,,,-3.2,0.2,137.3
2019-01-05 01:00:00,69.06555,,,-1.8,1.8,243.0
2019-01-05 02:00:00,63.68825,,,-2.3,1.9,225.4
2019-01-05 03:00:00,55.25183,,,-2.6,2.6,218.3
2019-01-05 04:00:00,54.99728,,,-2.8,2.2,227.2
2019-01-05 05:00:00,57.759,,,-2.8,2.7,226.5
2019-01-05 06:00:00,46.79596,,,-2.9,2.5,221.9
2019-01-05 07:00:00,48.62493,,,-2.9,2.5,227.4
2019-01-05 08:00:00,51.53197,,,-2.9,2.5,230.1
2019-01-05 09:00:00,50.85357,,,-2.6,3.0,236.4
2019-01-05 10:00:00,53.17976,,,-1.5,2.9,249.6
2019-01-05 11:00:00,60.06594,,,-0.4,2.5,253.6
2019-01-05 12:00:00,56.05138,,,0.8,2.3,253.7
2019-01-05 13:00:00,61.55028,,,1.5,2.0,258.7
2019-01-05 14:00:00,62.61364,,,1.8,2.4,249.7
2019-01-05 15:00:00,63.69771,,,1.3,1.7,253.1
2019-01-05 16:00:00,60.758,,,0.5,2.0,245.3
2019-01-05 17:00:00,62.38038,,,0.1,2.2,247.5
2019-01-05 18:00:00,66.8702,,,1.8,2.3,258.5
2019-01-05 19:00:00,67.19991,,,2.5,2.0,243.1
2019-01-05 20:00:00,67.67022,,,2.9,2.0,233.5
2019-01-05 21:00:00,68.25551,,,3.1,2.4,232.8
2019-01-05 22:00:00,68.32951,,,3.4,2.7,229.9
2019-01-05 23:00:00,68.43609,,,3.6,3.5,222.4
2019-01-06 00:00:00,64.65034,,,3.2,3.5,219.9
2019-01-06 01:00:00,64.03894,,,4.0,2.3,259.9
2019-01-06 02:00:00,61.15463,,,4.4,3.0,241.6
2019-01-06 03:00:00,51.9591,,,5.2,3.6,275.8
2019-01-06 04:00:00,48.30212,,,5.6,3.9,292.2
2019-01-06 05:00:00,48.94985,,,5.6,3.7,304.1
2019-01-06 06:00:00,48.21162,,,5.7,3.0,313.4
2019-01-06 07:00:00,48.0487,,,5.8,3.2,322.3
2019-01-06 08:00:00,44.98161,,,5.9,3.2,324.2
2019-01-06 09:00:00,41.54512,,,6.0,3.0,323.2
2019-01-06 10:00:00,57.76946,,,6.2,2.7,323.0
2019-01-06 11:00:00,52.4737,,,6.2,2.1,323.6
2019-01-06 12:00:00,44.61967,,,6.5,2.5,291.2
2019-01-06 13:00:00,46.37714,,,6.3,3.1,292.9
2019-01-06 14:00:00,40.48163,,,6.4,3.5,299.7
2019-01-06 15:00:00,28.5586,,,6.6,2.9,303.8
2019-01-06 16:00:00,39.57488,,,6.8,2.7,307.4
2019-01-06 17:00:00,61.38393,,,7.0,3.2,308.5
2019-01-06 18:00:00,60.98886,,,7.0,3.1,311.2
2019-01-06 19:00:00,61.39535,,,7.0,2.8,311.5
2019-01-06 20:00:00,59.65789,,,7.0,2.4,305.8
2019-01-06 21:00:00,66.54772,,,6.9,2.2,294.8
2019-01-06 22:00:00,60.78417,,,6.9,2.2,275.2
2019-01-06 23:00:00,54.92052,,,6.9,2.5,264.7
2019-01-07 00:00:00,51.20991,,,7.1,2.7,262.2
2019-01-07 01:00:00,37.51001,,,3.7,2.6,246.0
2019-01-07 02:00:00,35.28227,,,4.0,3.1,237.4
2019-01-07 03:00:00,20.87528,,,4.4,3.0,236.5
2019-01-07 04:00:00,10.86933,,,4.7,3.3,238.3
2019-01-07 05:00:00,10.6004,,,5.4,3.1,239.8
2019-01-07 06:00:00,13.5359,,,6.0,3.2,249.3
2019-01-07 07:00:00,19.92204,,,6.6,3.5,262.9
2019-01-07 08:00:00,30.14699,,,7.2,3.7,266.6
2019-01-07 09:00:00,31.4237,,,7.6,4.2,258.7
2019-01-07 10:00:00,23.23882,,,7.9,4.5,249.6
2019-01-07 11:00:00,21.77696,,,8.5,5.1,249.8
2019-01-07 12:00:00,18.37681,,,9.3,7.8,273.2
2019-01-07 13:00:00,16.574,,,9.4,8.7,270.8
2019-01-07 14:00:00,15.11742,,,9.3,8.6,273.1
2019-01-07 15:00:00,16.38032,,,9.3,8.6,278.9
2019-01-07 16:00:00,20.4457,,,9.1,8.5,285.4
2019-01-07 17:00:00,19.98106,,,9.1,8.6,286.1
2019-01-07 18:00:00,24.31658,,,9.1,8.8,282.1
2019-01-07 19:00:00,13.25723,,,9.2,8.5,290.6
2019-01-07 20:00:00,9.3249,,,9.1,8.4,287.6
2019-01-07 21:00:00,14.65521,,,9.5,7.6,290.0
2019-01-07 22:00:00,16.66428,,,9.7,7.0,293.2
2019-01-07 23:00:00,13.59491,,,8.9,5.9,309.9
2019-01-08 00:00:00,10.33106,,,7.5,6.8,325.8
2019-01-08 01:00:00,5.08702,,,6.6,4.8,311.9
2019-01-08 02:00:00,9.74313,,,6.3,5.3,312.3
2019-01-08 03:00:00,14.98926,,,5.9,5.8,312.6
2019-01-08 04:00:00,13.8314,,,5.4,5.5,314.8
2019-01-08 05:00:00,14.58122,,,5.2,5.4,315.4
2019-01-08 06:00:00,18.46484,,,5.1,5.4,316.8
2019-01-08 07:00:00,41.89671,,,5.1,5.5,320.1
2019-01-08 08:00:00,52.66029,,,5.1,5.4,324.7
2019-01-08 09:00:00,67.0204,,,4.9,5.4,329.6
2019-01-08 10:00:00,59.51735,,,4.7,5.0,333.4
2019-01-08 11:00:00,28.74495,,,4.8,5.1,339.3
2019-01-08 12:00:00,21.18391,,,5.1,4.9,340.4
2019-01-08 13:00:00,13.69182,,,5.7,4.7,344.2
2019-01-08 14:00:00,20.29667,,,5.8,4.4,346.6
2019-01-08 15:00:00,,,,5.4,4.2,348.4
2019-01-08 16:00:00,24.11404,22.4,10.7,4.5,3.6,348.6
2019-01-08 17:00:00,44.34645,27.0,16.4,4.3,4.3,356.0
2019-01-08 18:00:00,55.31192,26.5,14.0,4.4,5.3,4.1
2019-01-08 19:00:00,48.77715,25.4,16.4,4.5,5.6,3.1
2019-01-08 20:00:00,42.10454,25.9,15.9,4.6,6.2,6.0
2019-01-08 21:00:00,32.83834,26.5,16.1,4.6,6.5,6.0
2019-01-08 22:00:00,28.81714,26.6,17.2,4.6,6.8,5.6
2019-01-08 23:00:00,23.30061,21.7,15.9,4.5,7.0,6.4
2019-01-09 00:00:00,17.30471,22.0,10.8,4.2,6.5,8.9
2019-01-09 01:00:00,14.43013,19.9,10.3,2.6,2.9,320.0
2019-01-09 02:00:00,9.872,17.8,8.1,2.5,3.4,340.0
2019-01-09 03:00:00,10.3506,18.0,6.3,2.3,3.5,352.3
2019-01-09 04:00:00,6.73883,16.8,7.8,2.3,3.9,4.2
2019-01-09 05:00:00,10.34933,14.7,7.1,2.4,4.5,10.3
2019-01-09 06:00:00,16.74961,14.9,5.8,2.1,4.4,18.8
2019-01-09 07:00:00,22.32841,14.1,6.7,1.8,4.7,19.0
2019-01-09 08:00:00,41.50078,13.7,7.3,1.5,4.8,21.8
2019-01-09 09:00:00,60.50036,16.6,11.4,1.2,4.5,25.2
2019-01-09 10:00:00,62.35483,20.1,11.0,1.5,4.7,27.4
2019-01-09 11:00:00,33.56456,16.9,8.6,1.9,5.1,27.7
2019-01-09 12:00:00,17.33396,13.4,7.0,2.4,5.2,28.8
2019-01-09 13:00:00,14.68499,12.8,5.9,2.8,5.0,28.3
2019-01-09 14:00:00,13.26036,10.7,7.3,2.9,4.3,27.3
2019-01-09 15:00:00,15.15698,11.3,5.3,2.7,3.6,26.1
2019-01-09 16:00:00,21.70315,15.0,7.2,2.0,3.0,30.2
2019-01-09 17:00:00,40.54967,20.8,11.0,1.3,2.6,37.6
2019-01-09 18:00:00,64.12735,21.1,16.4,1.0,2.0,35.9
2019-01-09 19:00:00,66.42125,28.9,28.5,0.8,1.7,41.6
2019-01-09 20:00:00,46.35366,23.9,22.9,-0.3,0.3,56.5
2019-01-09 21:00:00,50.35432,26.0,24.5,0.3,1.5,256.5
2019-01-09 22:00:00,59.30165,24.1,20.2,-0.1,2.1,283.2
2019-01-09 23:00:00,60.65741,19.9,16.5,-0.2,2.0,334.5
2019-01-10 00:00:00,53.36979,17.0,13.9,-0.6,2.0,10.4
2019-01-10 01:00:00,24.86711,20.5,17.0,-0.8,1.5,8.1
2019-01-10 02:00:00,37.11839,21.4,21.4,-0.8,1.2,49.1
2019-01-10 03:00:00,45.50801,24.1,23.9,-1.3,0.7,38.4
2019-01-10 04:00:00,42.82041,23.7,22.6,-1.5,0.4,40.7
2019-01-10 05:00:00,40.36453,23.4,21.7,-1.2,1.0,66.7
2019-01-10 06:00:00,37.63652,28.7,24.4,-1.4,0.7,71.4
2019-01-10 07:00:00,54.28595,32.1,25.3,-1.7,0.1,133.2
2019-01-10 08:00:00,61.42918,32.5,27.7,-1.3,0.5,185.0
2019-01-10 09:00:00,64.58123,36.1,32.3,-1.0,0.9,211.0
2019-01-10 10:00:00,76.56434,53.8,41.9,-0.5,1.6,228.9
2019-01-10 11:00:00,63.34314,36.8,27.6,0.1,2.0,243.0
2019-01-10 12:00:00,35.16427,22.2,16.8,1.0,1.7,285.3
2019-01-10 13:00:00,36.95888,24.5,16.5,1.7,1.6,318.4
2019-01-10 14:00:00,33.22091,32.2,18.4,2.3,1.4,321.3
2019-01-10 15:00:00,32.43127,29.6,16.0,2.8,2.1,316.1
2019-01-10 16:00:00,53.00164,22.7,12.2,3.4,2.4,312.5
2019-01-10 17:00:00,63.30088,24.4,13.5,4.1,3.1,305.6
2019-01-10 18:00:00,67.46137,26.8,19.2,4.6,2.7,297.9
2019-01-10 19:00:00,63.10056,26.0,23.0,5.1,3.0,297.2
2019-01-10 20:00:00,61.67697,26.0,20.2,5.7,3.0,307.0
2019-01-10 21:00:00,57.06099,26.1,22.2,6.1,3.1,338.8
2019-01-10 22:00:00,57.04211,25.3,25.0,6.5,4.9,1.7
2019-01-10 23:00:00,52.59731,20.2,18.9,6.3,4.8,352.9
2019-01-11 00:00:00,44.20907,15.5,13.3,5.6,5.2,352.1
2019-01-11 01:00:00,37.18589,14.0,11.8,2.7,2.9,305.4
2019-01-11 02:00:00,25.99187,9.3,8.9,2.6,3.3,309.3
2019-01-11 03:00:00,12.85724,5.4,5.0,2.3,3.3,307.3
2019-01-11 04:00:00,21.56938,6.4,6.1,1.9,2.3,333.9
2019-01-11 05:00:00,18.63782,8.7,6.3,2.4,1.6,1.0
2019-01-11 06:00:00,17.41647,7.2,5.3,3.2,2.0,13.0
2019-01-11 07:00:00,45.54173,11.3,8.1,3.6,2.2,0.1
2019-01-11 08:00:00,70.53726,12.7,10.3,3.9,0.5,353.3
2019-01-11 09:00:00,72.06887,16.3,11.0,4.5,1.8,308.4
2019-01-11 10:00:00,66.59909,18.6,10.5,5.3,3.7,338.2
2019-01-11 11:00:00,48.93533,20.8,8.7,5.5,2.6,337.0
2019-01-11 12:00:00,22.82869,11.9,4.3,5.8,2.8,348.8
2019-01-11 13:00:00,20.58356,8.0,4.9,5.8,2.3,353.1
2019-01-11 14:00:00,21.5468,8.2,7.0,5.6,1.7,16.0
2019-01-11 15:00:00,20.45827,6.9,5.4,5.6,1.5,357.4
2019-01-11 16:00:00,27.8081,7.7,6.7,5.7,2.7,359.5
2019-01-11 17:00:00,49.55459,13.5,11.3,5.8,2.7,354.4
2019-01-11 18:00:00,51.84761,10.8,10.0,5.8,2.9,330.8
2019-01-11 19:00:00,45.35317,11.9,12.2,5.8,4.0,328.6
2019-01-11 20:00:00,50.31993,17.5,12.7,5.7,4.0,326.3
2019-01-11 21:00:00,51.94248,14.2,21.3,5.6,3.7,318.1
2019-01-11 22:00:00,32.51612,14.4,14.1,5.4,4.2,308.4
2019-01-11 23:00:00,32.36582,13.8,12.9,4.6,4.1,288.8
2019-01-12 00:00:00,39.10573,18.1,14.9,4.9,4.2,279.9
2019-01-12 01:00:00,29.3743,16.5,9.5,3.8,3.6,255.9
2019-01-12 02:00:00,14.34821,5.8,6.1,5.5,4.9,260.9
2019-01-12 03:00:00,12.64931,9.5,7.9,7.2,5.4,287.4
2019-01-12 04:00:00,8.15787,7.5,7.1,8.1,6.0,284.8
2019-01-12 05:00:00,4.48397,5.8,5.8,8.4,6.4,282.5
2019-01-12 06:00:00,4.14471,9.5,6.1,8.6,6.3,285.9
2019-01-12 07:00:00,6.31897,10.2,4.9,8.6,6.5,288.8
2019-01-12 08:00:00,22.77131,6.2,5.8,8.2,6.3,286.3
2019-01-12 09:00:00,13.66255,9.4,5.2,9.1,7.2,282.3
2019-01-12 10:00:00,16.31119,8.8,6.2,9.3,8.4,291.0
2019-01-12 11:00:00,23.1635,6.3,6.9,8.7,7.8,300.6
2019-01-12 12:00:00,13.92077,6.8,4.8,8.2,7.1,306.3
2019-01-12 13:00:00,14.46548,4.9,6.4,7.9,6.6,306.8
2019-01-12 14:00:00,13.04103,9.6,2.7,7.5,6.3,307.4
2019-01-12 15:00:00,11.54789,9.2,4.8,7.4,6.5,301.4
2019-01-12 16:00:00,12.22641,11.2,4.1,7.4,7.2,299.6
2019-01-12 17:00:00,11.54984,7.3,7.2,7.6,7.9,301.4
2019-01-12 18:00:00,11.75073,4.9,5.9,7.8,8.4,297.7
2019-01-12 19:00:00,14.27172,6.2,10.0,8.1,8.6,298.1
2019-01-12 20:00:00,12.02454,8.2,6.8,8.4,8.7,295.5
2019-01-12 21:00:00,12.23193,9.6,8.8,8.6,8.6,296.1
2019-01-12 22:00:00,9.92255,8.1,8.0,8.7,8.2,296.2
2019-01-12 23:00:00,7.47058,8.1,5.9,8.8,9.1,295.0
2019-01-13 00:00:00,5.23184,5.0,6.0,8.9,9.7,292.5
2019-01-13 01:00:00,6.33959,5.3,5.9,9.0,8.8,293.1
2019-01-13 02:00:00,9.85786,7.2,5.4,9.1,9.4,296.1
2019-01-13 03:00:00,11.62612,12.7,7.0,9.0,8.6,290.9
2019-01-13 04:00:00,8.70006,10.3,8.8,8.9,9.1,291.2
2019-01-13 05:00:00,5.16318,10.1,7.6,9.0,9.6,290.9
2019-01-13 06:00:00,5.02609,15.4,11.8,8.8,10.0,290.2
2019-01-13 07:00:00,3.93597,10.5,9.5,8.6,10.0,290.8
2019-01-13 08:00:00,2.64596,11.3,7.3,8.4,9.7,290.5
2019-01-13 09:00:00,3.05305,13.0,5.0,8.2,9.8,288.6
2019-01-13 10:00:00,3.25539,12.0,3.1,8.2,10.3,289.1
2019-01-13 11:00:00,4.41074,10.6,6.3,8.2,11.1,289.8
2019-01-13 12:00:00,6.24285,12.1,4.5,8.4,10.5,286.1
2019-01-13 13:00:00,6.58367,10.9,8.4,8.7,10.4,288.2
2019-01-13 14:00:00,7.66822,9.4,6.3,8.8,10.0,295.1
2019-01-13 15:00:00,9.36567,9.3,9.2,9.1,9.7,296.9
2019-01-13 16:00:00,7.12298,13.4,9.0,8.7,9.7,297.0
2019-01-13 17:00:00,8.08332,10.0,7.2,8.5,9.4,298.0
2019-01-13 18:00:00,9.6409,10.1,5.4,8.2,8.9,301.6
2019-01-13 19:00:00,14.47232,6.5,5.0,7.8,8.3,302.5
2019-01-13 20:00:00,9.64612,8.3,5.8,7.3,7.9,305.3
2019-01-13 21:00:00,5.42761,11.0,9.1,6.8,6.8,313.7
2019-01-13 22:00:00,4.74807,13.6,9.2,6.3,6.3,320.1
2019-01-13 23:00:00,4.54331,17.9,7.4,5.8,6.2,322.2
2019-01-14 00:00:00,4.07202,13.3,7.4,5.7,6.6,319.3
2019-01-14 01:00:00,2.44255,11.4,7.1,5.6,5.7,318.1
2019-01-14 02:00:00,9.58169,10.5,10.9,5.9,6.9,319.0
2019-01-14 03:00:00,4.89043,9.6,7.8,5.5,7.0,320.1
2019-01-14 04:00:00,3.80243,9.7,6.1,5.2,6.0,316.2
2019-01-14 05:00:00,4.27843,10.5,4.4,5.1,5.8,316.7
2019-01-14 06:00:00,7.33583,11.7,5.1,4.9,5.4,317.8
2019-01-14 07:00:00,16.56897,11.8,6.6,4.9,5.0,317.6
2019-01-14 08:00:00,27.30332,12.2,9.5,4.8,4.9,316.6
2019-01-14 09:00:00,47.21951,19.4,7.9,4.7,4.6,311.9
2019-01-14 10:00:00,48.7151,30.6,10.0,5.2,4.3,309.6
2019-01-14 11:00:00,27.48056,24.1,9.9,5.8,4.0,310.5
2019-01-14 12:00:00,21.98407,21.3,7.1,6.3,3.7,308.9
2019-01-14 13:00:00,18.17644,16.8,6.8,6.6,3.5,302.5
2019-01-14 14:00:00,22.4597,21.0,7.3,6.6,3.3,296.7
2019-01-14 15:00:00,25.11133,16.2,7.9,6.6,3.3,292.1
2019-01-14 16:00:00,35.97499,16.5,7.2,6.7,3.8,295.5
2019-01-14 17:00:00,39.77705,15.5,5.8,6.3,3.8,292.2
2019-01-14 18:00:00,56.79414,17.0,8.0,5.4,4.2,293.3
2019-01-14 19:00:00,32.7359,16.7,6.9,4.9,4.0,295.5
2019-01-14 20:00:00,26.14918,12.6,7.7,4.5,3.9,304.7
2019-01-14 21:00:00,27.37355,13.4,9.5,4.2,3.5,308.5
2019-01-14 22:00:00,30.49561,14.4,10.7,3.6,3.0,285.7
2019-01-14 23:00:00,32.9596,11.3,8.0,3.4,3.3,255.5
2019-01-15 00:00:00,35.06872,13.2,8.4,4.0,3.6,261.5
2019-01-15 01:00:00,44.72751,15.7,10.6,3.4,3.1,250.8
2019-01-15 02:00:00,54.32551,14.8,6.4,3.2,3.3,239.5
2019-01-15 03:00:00,15.0157,9.9,5.6,4.5,3.5,249.5
2019-01-15 04:00:00,11.07504,8.9,3.2,5.4,2.9,255.7
2019-01-15 05:00:00,8.42435,8.8,6.1,5.9,3.0,247.4
2019-01-15 06:00:00,9.84751,8.0,5.1,6.4,3.3,264.0
2019-01-15 07:00:00,19.20495,8.3,4.4,7.0,4.3,265.4
2019-01-15 08:00:00,27.27874,6.5,6.0,6.6,4.7,257.9
2019-01-15 09:00:00,47.74758,8.2,5.5,5.9,4.0,248.9
2019-01-15 10:00:00,48.20483,8.1,5.9,6.3,4.2,249.5
2019-01-15 11:00:00,32.61331,6.6,6.0,7.3,5.1,253.4
2019-01-15 12:00:00,29.76779,6.9,4.9,8.1,5.9,254.6
2019-01-15 13:00:00,27.47635,6.0,5.1,8.2,6.8,248.9
2019-01-15 14:00:00,26.39268,3.8,3.5,7.8,7.0,245.3
2019-01-15 15:00:00,24.75966,3.4,4.2,7.0,6.9,236.8
2019-01-15 16:00:00,24.8304,6.7,2.5,6.3,6.2,229.8
2019-01-15 17:00:00,34.34752,6.5,5.1,6.4,5.8,223.6
2019-01-15 18:00:00,37.65741,6.4,6.2,6.9,6.1,224.3
2019-01-15 19:00:00,31.23087,5.7,6.3,6.3,5.8,220.8
2019-01-15 20:00:00,34.56607,7.7,5.0,6.3,5.9,225.1
2019-01-15 21:00:00,30.29224,6.0,7.2,6.2,5.6,225.6
2019-01-15 22:00:00,24.65415,6.3,7.8,6.2,5.9,228.1
2019-01-15 23:00:00,20.03451,6.9,5.9,6.5,6.4,227.9
2019-01-16 00:00:00,13.37834,6.1,4.7,6.6,5.9,222.8
2019-01-16 01:00:00,4.24946,6.0,3.4,8.3,7.2,226.3
2019-01-16 02:00:00,9.17031,4.5,4.1,8.4,7.5,227.9
2019-01-16 03:00:00,7.3985,2.4,4.9,8.1,8.1,216.1
2019-01-16 04:00:00,5.09103,4.9,4.7,8.2,7.7,229.1
2019-01-16 05:00:00,3.46016,4.7,4.2,8.3,7.4,231.9
2019-01-16 06:00:00,5.1615,4.7,0.7,8.4,7.3,231.9
2019-01-16 07:00:00,16.66032,1.6,4.5,8.6,7.5,231.0
2019-01-16 08:00:00,28.29955,4.3,3.6,8.2,6.8,227.8
2019-01-16 09:00:00,48.22999,8.2,4.5,7.7,6.0,225.3
2019-01-16 10:00:00,,,,7.9,7.0,222.8
2019-01-16 11:00:00,,,,8.0,7.4,233.2
2019-01-16 12:00:00,,,,8.1,6.6,292.8
2019-01-16 13:00:00,,,,7.4,5.1,288.1
2019-01-16 14:00:00,,,,7.4,4.9,286.6
2019-01-16 15:00:00,,,,7.1,5.9,292.4
2019-01-16 16:00:00,,,,6.2,5.2,298.4
2019-01-16 17:00:00,,,,5.4,4.3,294.1
2019-01-16 18:00:00,,,,4.6,3.2,257.2
2019-01-16 19:00:00,,,,5.2,7.0,254.8
2019-01-16 20:00:00,,,,5.2,4.3,239.3
2019-01-16 21:00:00,,,,5.0,3.8,262.5
2019-01-16 22:00:00,,,,4.9,6.0,297.5
2019-01-16 23:00:00,,,,4.5,5.7,304.6
2019-01-17 00:00:00,,,,4.4,6.6,311.2
2019-01-17 01:00:00,,,,4.0,5.0,311.7
2019-01-17 02:00:00,,,,4.5,5.6,322.1
